org.gradle.external.javadoc	CoreJavadocOptions	getDoclet()
org.gradle.external.javadoc	CoreJavadocOptions	getDocletpath()
org.gradle.external.javadoc	CoreJavadocOptions	getEncoding()
org.gradle.external.javadoc	CoreJavadocOptions	getExtDirs()
org.gradle.external.javadoc	CoreJavadocOptions	getJFlags()
org.gradle.external.javadoc	CoreJavadocOptions	getLocale()
org.gradle.external.javadoc	CoreJavadocOptions	getMemberLevel()
org.gradle.external.javadoc	CoreJavadocOptions	getModulePath()
org.gradle.external.javadoc	CoreJavadocOptions	getOptionFiles()
org.gradle.external.javadoc	CoreJavadocOptions	getOutputLevel()
org.gradle.external.javadoc	CoreJavadocOptions	getOverview()
org.gradle.external.javadoc	CoreJavadocOptions	getSource()
org.gradle.external.javadoc	CoreJavadocOptions	getSourceNames()
org.gradle.external.javadoc	CoreJavadocOptions	getSourcePath()
org.gradle.external.javadoc	CoreJavadocOptions	isBreakIterator()
org.gradle.external.javadoc	CoreJavadocOptions	isVerbose()
org.gradle.external.javadoc	MinimalJavadocOptions	getBootClasspath()
org.gradle.external.javadoc	MinimalJavadocOptions	getClasspath()
org.gradle.external.javadoc	MinimalJavadocOptions	getDestinationDirectory()
org.gradle.external.javadoc	MinimalJavadocOptions	getDoclet()
org.gradle.external.javadoc	MinimalJavadocOptions	getDocletpath()
org.gradle.external.javadoc	MinimalJavadocOptions	getEncoding()
org.gradle.external.javadoc	MinimalJavadocOptions	getExtDirs()
org.gradle.external.javadoc	MinimalJavadocOptions	getHeader()
org.gradle.external.javadoc	MinimalJavadocOptions	getJFlags()
org.gradle.external.javadoc	MinimalJavadocOptions	getLocale()
org.gradle.external.javadoc	MinimalJavadocOptions	getMemberLevel()
org.gradle.external.javadoc	MinimalJavadocOptions	getModulePath()
org.gradle.external.javadoc	MinimalJavadocOptions	getOptionFiles()
org.gradle.external.javadoc	MinimalJavadocOptions	getOutputLevel()
org.gradle.external.javadoc	MinimalJavadocOptions	getOverview()
org.gradle.external.javadoc	MinimalJavadocOptions	getSource()
org.gradle.external.javadoc	MinimalJavadocOptions	getSourceNames()
org.gradle.external.javadoc	MinimalJavadocOptions	getSourcePath()
org.gradle.external.javadoc	MinimalJavadocOptions	getWindowTitle()
org.gradle.external.javadoc	MinimalJavadocOptions	isBreakIterator()
org.gradle.external.javadoc	MinimalJavadocOptions	isVerbose()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getBottom()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getCharSet()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getDestinationDirectory()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getDocEncoding()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getDocTitle()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getExcludeDocFilesSubDir()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getFooter()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getGroups()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getHeader()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getHelpFile()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getLinks()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getLinksOffline()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getNoQualifiers()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getStylesheetFile()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getTagletPath()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getTaglets()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getTags()
org.gradle.external.javadoc	StandardJavadocDocletOptions	getWindowTitle()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isAuthor()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isDocFilesSubDirs()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isKeyWords()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isLinkSource()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoComment()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNodeprecate()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNodeprecateList()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoHelp()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoIndex()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoNavBar()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoSince()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoTimestamp()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isNoTree()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isSerialWarn()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isSplitIndex()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isUse()
org.gradle.external.javadoc	StandardJavadocDocletOptions	isVersion()
org.gradle.jvm.application.tasks	CreateStartScripts	getApplicationName()
org.gradle.jvm.application.tasks	CreateStartScripts	getClasspath()
org.gradle.jvm.application.tasks	CreateStartScripts	getDefaultJvmOpts()
org.gradle.jvm.application.tasks	CreateStartScripts	getExecutableDir()
org.gradle.jvm.application.tasks	CreateStartScripts	getExitEnvironmentVar()
org.gradle.jvm.application.tasks	CreateStartScripts	getOptsEnvironmentVar()
